,customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age
3404,3405,Female,89,1996-08-18,Project Manager,Financial Services,Mass Customer,N,Yes,3,21
3405,3406,Female,35,1979-04-28,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10,38
3406,3407,Male,53,1961-10-08,Cost Accountant,Financial Services,High Net Worth,N,Yes,19,56
3407,3408,Female,10,1972-07-11,Tax Accountant,Manufacturing,Mass Customer,N,No,18,45
3408,3409,Female,75,1977-04-29,Desktop Support Technician,Argiculture,Mass Customer,N,No,16,40
3409,3410,Female,93,1977-09-22,,Property,Mass Customer,N,No,16,40
3410,3411,Female,68,1980-01-04,Physical Therapy Assistant,,Mass Customer,N,Yes,20,37
3411,3412,Female,66,1973-08-18,Office Assistant IV,,Mass Customer,N,Yes,7,44
3412,3413,Female,93,1997-10-15,VP Accounting,Financial Services,Mass Customer,N,No,3,20
3413,3414,Female,46,1966-02-25,Software Consultant,,Affluent Customer,N,Yes,10,51
3414,3415,Male,43,1963-01-17,Quality Engineer,Property,High Net Worth,N,Yes,11,54
3415,3416,Female,6,1976-01-18,,Manufacturing,Mass Customer,N,Yes,11,41
3416,3417,Female,91,1973-02-18,Social Worker,Health,Mass Customer,N,No,7,44
3417,3418,Female,18,1959-12-31,Systems Administrator IV,Health,High Net Worth,N,No,19,58
3418,3419,Female,13,1973-07-09,Information Systems Manager,,Mass Customer,N,Yes,18,44
3419,3420,Male,96,1980-09-10,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,37
3420,3421,Female,60,1962-12-17,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18,55
3421,3422,Female,38,1978-05-06,Professor,Manufacturing,Mass Customer,N,No,5,39
3422,3423,Female,57,1999-12-27,Registered Nurse,Health,Affluent Customer,N,No,1,18
3423,3424,Female,39,1977-02-28,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11,40
3424,3425,Male,32,1986-04-05,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12,31
3425,3426,Male,40,1959-04-18,Assistant Media Planner,Entertainment,Mass Customer,N,No,17,58
3426,3427,Male,67,1981-05-19,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17,36
3427,3428,Female,77,1974-08-07,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16,43
3428,3429,Female,37,1964-06-22,,Health,High Net Worth,N,No,15,53
3429,3430,Male,77,1964-02-29,Research Nurse,Health,Affluent Customer,N,Yes,9,53
3430,3431,Male,97,1996-08-10,Community Outreach Specialist,Property,Affluent Customer,N,No,5,21
3431,3432,Female,99,1988-11-27,Junior Executive,Argiculture,Mass Customer,N,Yes,2,29
3432,3433,Female,10,1998-04-28,Computer Systems Analyst II,Property,Mass Customer,N,No,2,19
3433,3434,Female,20,1973-12-05,Account Coordinator,Health,Mass Customer,N,No,16,44
3434,3435,Female,80,2002-01-15,Senior Editor,,Affluent Customer,N,No,1,15
3435,3436,Female,4,1958-11-22,,Financial Services,Mass Customer,N,Yes,5,59
3436,3437,Male,79,1963-10-20,VP Marketing,Retail,High Net Worth,N,No,12,54
3437,3438,Male,11,1996-02-16,Project Manager,Manufacturing,Mass Customer,N,No,2,21
3438,3439,Female,45,1974-10-20,Technical Writer,,Affluent Customer,N,Yes,19,43
3439,3440,Female,18,1958-05-15,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5,59
3440,3441,Female,44,1988-10-16,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20,29
3441,3442,Female,17,1962-05-22,Research Associate,Retail,Mass Customer,N,Yes,14,55
3442,3443,Male,11,1995-04-12,Technical Writer,,Mass Customer,N,Yes,5,22
3443,3444,Female,75,1977-12-25,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7,40
3444,3445,Male,62,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11,51
3445,3446,Male,8,1967-01-30,Structural Engineer,Manufacturing,Mass Customer,N,No,14,50
3446,3447,Female,43,1977-11-23,,Financial Services,High Net Worth,N,No,17,40
3447,3448,Male,26,1977-02-16,Software Consultant,Financial Services,High Net Worth,N,No,9,40
3448,3449,Female,52,1974-09-26,VP Quality Control,Argiculture,High Net Worth,N,Yes,3,43
3449,3450,Female,85,1993-09-16,Safety Technician III,Retail,Mass Customer,N,No,6,24
3450,3451,Male,88,1970-05-01,Sales Associate,,High Net Worth,N,No,10,47
3451,3452,Female,22,1964-09-04,Marketing Manager,Retail,Mass Customer,N,No,13,53
3452,3453,Female,57,1989-03-12,Product Engineer,Retail,Affluent Customer,N,No,14,28
3453,3454,Male,15,1969-06-09,Web Designer III,,Mass Customer,N,No,18,48
3454,3455,Male,29,1954-02-25,Administrative Officer,,Mass Customer,N,Yes,11,63
3455,3456,Female,11,1959-11-08,,,Mass Customer,N,Yes,12,58
3456,3457,Female,13,1956-09-26,,Manufacturing,Mass Customer,N,No,16,61
3457,3458,Male,35,1977-12-01,Web Developer III,Manufacturing,High Net Worth,N,Yes,19,40
3458,3459,Female,62,2000-11-24,,Entertainment,Mass Customer,N,Yes,2,17
3459,3460,Male,22,1999-10-10,Actuary,Financial Services,Mass Customer,N,No,2,18
3460,3461,Male,28,1962-11-30,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17,55
3461,3462,Female,96,1957-03-03,Registered Nurse,Health,High Net Worth,N,No,17,60
3462,3463,Male,7,1984-06-15,Compensation Analyst,Financial Services,Affluent Customer,N,No,2,33
3463,3464,Female,38,1982-06-09,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4,35
3464,3465,Female,71,1978-02-01,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7,39
3465,3466,Male,65,1979-09-28,Marketing Assistant,IT,Mass Customer,N,No,18,38
3466,3467,Male,31,1980-05-20,VP Quality Control,IT,Mass Customer,N,No,21,37
3467,3468,Male,4,1986-10-24,Associate Professor,,Mass Customer,N,No,7,31
3468,3469,Female,90,1987-08-24,Nurse Practicioner,Health,Mass Customer,N,Yes,5,30
3469,3470,Female,56,1967-10-01,Recruiting Manager,Health,Affluent Customer,N,Yes,6,50
3470,3471,Female,95,1953-09-05,Quality Engineer,IT,High Net Worth,N,Yes,8,64
3471,3472,Male,10,1977-06-27,VP Marketing,Retail,Affluent Customer,N,Yes,18,40
3473,3474,Male,93,1979-11-06,Assistant Manager,Manufacturing,Mass Customer,N,No,14,38
3474,3475,Female,12,1985-08-31,Director of Sales,Retail,Affluent Customer,N,No,3,32
3475,3476,Male,39,1989-09-07,,Manufacturing,Affluent Customer,N,No,7,28
3476,3477,Female,90,1996-01-24,Senior Developer,Financial Services,Affluent Customer,N,Yes,7,21
3477,3478,Male,54,1986-08-08,Quality Control Specialist,Health,Mass Customer,N,No,17,31
3478,3479,Female,39,1964-08-09,,IT,Mass Customer,N,No,13,53
3479,3480,Male,30,1959-06-24,,,Mass Customer,N,No,20,58
3480,3481,Male,37,1997-10-12,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4,20
3481,3482,Female,71,2000-05-18,Clinical Specialist,Health,Affluent Customer,N,Yes,2,17
3482,3483,Male,19,1956-10-02,Senior Sales Associate,Health,High Net Worth,N,Yes,15,61
3483,3484,Female,10,1976-10-24,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20,41
3484,3485,Female,11,1981-05-21,Account Representative II,Financial Services,High Net Worth,N,Yes,9,36
3485,3486,Male,67,1956-07-25,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18,61
3486,3487,Female,4,1977-12-15,Analyst Programmer,Health,High Net Worth,N,No,18,40
3487,3488,Male,63,1975-08-07,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9,42
3488,3489,Female,90,1969-10-30,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9,48
3489,3490,Male,45,1980-06-21,VP Product Management,Financial Services,High Net Worth,N,No,14,37
3490,3491,Female,69,1976-04-03,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10,41
3491,3492,Male,83,1966-01-27,Civil Engineer,Manufacturing,Mass Customer,N,No,19,51
3492,3493,Male,30,1964-02-29,Research Assistant I,Health,High Net Worth,N,No,18,53
3493,3494,Male,72,1998-12-24,Account Representative IV,Argiculture,High Net Worth,N,No,1,19
3494,3495,Female,57,1987-07-12,Programmer III,Financial Services,High Net Worth,N,No,8,30
3495,3496,Male,99,1986-04-25,Editor,Manufacturing,Mass Customer,N,Yes,19,31
3496,3497,Female,73,1986-05-03,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18,31
3497,3498,Female,28,1995-11-02,,Manufacturing,Mass Customer,N,No,5,22
3498,3499,Male,29,1979-06-17,,Manufacturing,Mass Customer,N,Yes,7,38
3499,3500,Female,71,1967-07-21,,Entertainment,Affluent Customer,N,No,17,50
3500,3501,Female,63,1970-01-19,Operator,Telecommunications,Mass Customer,N,Yes,18,47
3501,3502,Male,5,1997-10-16,Senior Sales Associate,Retail,High Net Worth,N,Yes,3,20
3502,3503,Female,53,1979-03-12,Financial Advisor,Financial Services,Affluent Customer,N,Yes,10,38
3503,3504,Female,39,1963-07-06,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6,54
3504,3505,Female,41,1974-08-06,,Retail,Mass Customer,N,No,14,43
3505,3506,Female,19,1975-06-18,Web Designer I,Financial Services,Mass Customer,N,No,15,42
3506,3507,Male,70,1955-03-03,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,5,62
3507,3508,Male,89,1986-08-09,Pharmacist,Health,Mass Customer,N,No,5,31
3508,3509,Female,85,1978-11-22,Pharmacist,Health,Mass Customer,N,Yes,15,39
3510,3511,Male,23,1966-12-31,Food Chemist,Health,Affluent Customer,N,No,10,51
3511,3512,Male,68,1994-03-24,VP Accounting,Financial Services,Mass Customer,N,Yes,8,23
3513,3514,Male,25,1962-08-24,Environmental Specialist,,Mass Customer,N,No,8,55
3514,3515,Female,11,1975-01-14,Staff Scientist,Telecommunications,High Net Worth,N,Yes,18,42
3515,3516,Male,93,1977-04-30,,Property,Mass Customer,N,Yes,15,40
3516,3517,Female,47,1957-07-04,Accounting Assistant IV,,Mass Customer,N,Yes,6,60
3517,3518,Female,45,1980-06-18,Biostatistician I,IT,Mass Customer,N,Yes,8,37
3518,3519,Male,16,1978-05-21,Software Consultant,Manufacturing,Mass Customer,N,Yes,11,39
3519,3520,Male,41,1963-08-17,Research Nurse,Health,Mass Customer,N,Yes,16,54
3520,3521,Female,27,1980-03-10,Research Associate,,High Net Worth,N,Yes,16,37
3521,3522,Female,73,1989-08-21,Cost Accountant,Financial Services,High Net Worth,N,Yes,11,28
3522,3523,Male,33,1975-06-14,,,Affluent Customer,N,No,19,42
3523,3524,Male,38,1973-12-30,Design Engineer,Financial Services,Mass Customer,N,Yes,18,44
3524,3525,Male,55,1996-08-16,Editor,,Mass Customer,N,No,2,21
3525,3526,Male,84,1978-09-19,General Manager,Telecommunications,High Net Worth,N,Yes,13,39
3526,3527,Female,77,1978-12-02,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18,39
3527,3528,Male,69,1964-04-06,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7,53
3528,3529,Female,37,1960-11-23,Structural Analysis Engineer,IT,High Net Worth,N,Yes,16,57
3529,3530,Male,19,1973-10-23,Staff Scientist,,High Net Worth,N,Yes,8,44
3530,3531,Female,4,1969-01-27,Marketing Manager,Retail,Affluent Customer,N,Yes,11,48
3531,3532,Female,27,1990-07-24,Media Manager I,Health,High Net Worth,N,Yes,7,27
3532,3533,Male,62,1981-02-14,,Financial Services,Affluent Customer,N,Yes,8,36
3533,3534,Female,92,1975-05-15,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3,42
3534,3535,Female,8,1994-09-15,Technical Writer,Manufacturing,High Net Worth,N,No,6,23
3535,3536,Male,46,1967-12-24,Professor,Retail,Affluent Customer,N,No,18,50
3536,3537,Male,1,1997-01-15,Graphic Designer,Financial Services,Mass Customer,N,No,4,20
3537,3538,Male,19,1977-11-14,Marketing Manager,Health,Mass Customer,N,No,8,40
3538,3539,Female,94,1985-03-21,,IT,Mass Customer,N,Yes,16,32
3539,3540,Male,49,1954-08-27,,,Mass Customer,N,Yes,7,63
3540,3541,Male,72,1986-01-03,,Health,Mass Customer,N,No,11,31
3541,3542,Female,23,1975-03-11,Financial Analyst,Financial Services,Mass Customer,N,No,10,42
3542,3543,Female,15,1986-12-25,Food Chemist,Health,High Net Worth,N,Yes,21,31
3543,3544,Female,25,1998-08-13,Help Desk Technician,,Affluent Customer,N,No,1,19
3544,3545,Female,66,1974-07-19,Developer II,,High Net Worth,N,No,4,43
3545,3546,Female,91,1983-09-29,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9,34
3546,3547,Male,19,1975-05-06,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8,42
3547,3548,Male,65,1958-08-02,,,Affluent Customer,N,No,12,59
3548,3549,Female,0,1966-02-24,Sales Representative,Retail,Mass Customer,N,No,7,51
3549,3550,Female,50,1988-11-27,Environmental Tech,Retail,Mass Customer,N,Yes,16,29
3550,3551,Male,37,1962-05-10,Pharmacist,Health,Mass Customer,N,Yes,8,55
3551,3552,Male,33,1992-09-07,Internal Auditor,Retail,Affluent Customer,N,Yes,9,25
3552,3553,Male,97,1974-12-29,Graphic Designer,Health,Mass Customer,N,No,10,43
3553,3554,Male,34,1978-04-06,GIS Technical Architect,IT,Mass Customer,N,Yes,16,39
3554,3555,Female,96,1976-02-26,Programmer Analyst II,Manufacturing,Mass Customer,N,No,21,41
3555,3556,Female,38,1997-07-05,Senior Developer,Manufacturing,High Net Worth,N,No,3,20
3556,3557,Female,79,1978-05-12,,Health,Affluent Customer,N,No,18,39
3557,3558,Male,16,1954-09-05,,,High Net Worth,N,Yes,7,63
3558,3559,Female,80,1985-02-19,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,17,32
3559,3560,Male,98,1980-09-01,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,7,37
3560,3561,Female,15,1968-11-16,Help Desk Operator,Financial Services,Mass Customer,N,Yes,5,49
3561,3562,Female,76,1973-01-02,Recruiting Manager,,Affluent Customer,N,No,10,44
3562,3563,Female,70,1990-03-12,,Financial Services,Affluent Customer,N,No,10,27
3563,3564,Male,43,1972-05-15,Programmer Analyst IV,,High Net Worth,N,Yes,18,45
3565,3566,Male,96,1976-11-02,Social Worker,Health,Affluent Customer,N,Yes,10,41
3566,3567,Female,17,1980-09-14,Nurse,Financial Services,Affluent Customer,N,Yes,14,37
3567,3568,Female,13,1955-09-15,Nurse,Retail,Affluent Customer,N,No,5,62
3568,3569,Female,24,1973-05-18,Senior Editor,,Affluent Customer,N,No,12,44
3569,3570,Male,13,1962-01-31,,Entertainment,Mass Customer,N,No,7,55
3570,3571,Female,9,1976-06-09,Senior Sales Associate,Property,Mass Customer,N,Yes,3,41
3571,3572,Male,54,1986-03-21,Sales Representative,Retail,Affluent Customer,N,Yes,2,31
3572,3573,Female,68,1996-10-16,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3,21
3573,3574,Female,33,1991-02-05,Clinical Specialist,Health,Mass Customer,N,No,6,26
3574,3575,Female,82,1973-11-06,Administrative Assistant I,IT,Affluent Customer,N,Yes,13,44
3575,3576,Female,10,1969-09-19,Account Coordinator,,Mass Customer,N,No,11,48
3576,3577,Male,29,1964-02-18,Staff Scientist,Retail,High Net Worth,N,No,10,53
3577,3578,Female,57,1956-10-27,Staff Accountant IV,Property,Mass Customer,N,No,12,61
3578,3579,Female,32,1987-09-15,Software Test Engineer III,Health,High Net Worth,N,No,20,30
3579,3580,Female,61,1972-04-24,Occupational Therapist,Health,Mass Customer,N,No,10,45
3580,3581,Female,38,1957-07-10,,,Mass Customer,N,Yes,6,60
3581,3582,Female,66,1961-12-11,Media Manager II,Property,Mass Customer,N,No,17,56
3582,3583,Female,71,1965-05-27,Assistant Professor,Retail,Affluent Customer,N,No,5,52
3583,3584,Male,95,1962-01-14,,Health,Mass Customer,N,No,10,55
3584,3585,Female,41,1962-07-28,,Financial Services,High Net Worth,N,Yes,20,55
3585,3586,Female,79,1979-02-05,Registered Nurse,Health,Affluent Customer,N,No,10,38
3586,3587,Female,85,1997-09-24,,,Affluent Customer,N,No,2,20
3587,3588,Female,15,1961-06-04,Web Developer III,Health,Affluent Customer,N,Yes,18,56
3588,3589,Female,73,1962-02-19,Computer Systems Analyst II,Health,High Net Worth,N,No,17,55
3589,3590,Female,32,1978-04-16,,Manufacturing,Mass Customer,N,Yes,19,39
3590,3591,Male,15,1978-10-28,Accountant III,Financial Services,Mass Customer,N,No,10,39
3591,3592,Male,72,1954-04-27,Junior Executive,,Mass Customer,N,No,12,63
3592,3593,Female,71,1996-04-10,Legal Assistant,Retail,Mass Customer,N,No,5,21
3593,3594,Male,45,1986-01-04,Marketing Assistant,Manufacturing,Mass Customer,N,No,18,31
3594,3595,Female,81,1975-12-06,Software Consultant,Retail,Mass Customer,N,No,6,42
3595,3596,Female,57,1977-12-25,Executive Secretary,Retail,Mass Customer,N,No,20,40
3596,3597,Male,71,1954-06-16,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,16,63
3597,3598,Male,72,1994-12-17,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5,23
3598,3599,Male,11,1956-02-27,Physical Therapy Assistant,,High Net Worth,N,Yes,6,61
3599,3600,Male,88,1962-05-17,Staff Accountant II,,Mass Customer,N,No,16,55
3600,3601,Female,85,1975-12-23,Junior Executive,IT,Mass Customer,N,No,18,42
3601,3602,Female,23,1988-11-27,Account Coordinator,Health,Mass Customer,N,No,12,29
3602,3603,Male,90,1954-09-27,Sales Representative,Retail,Mass Customer,N,Yes,14,63
3603,3604,Male,3,1971-04-09,VP Quality Control,Health,High Net Worth,N,Yes,9,46
3604,3605,Male,54,1994-01-28,Internal Auditor,,Mass Customer,N,No,6,23
3605,3606,Female,52,1957-02-09,Graphic Designer,,High Net Worth,N,No,15,60
3606,3607,Male,99,2001-05-22,Clinical Specialist,Health,Mass Customer,N,No,1,16
3607,3608,Male,86,1973-05-17,Nurse Practicioner,Argiculture,High Net Worth,N,No,8,44
3608,3609,Male,69,1997-09-02,Marketing Manager,Manufacturing,Mass Customer,N,No,4,20
3609,3610,Male,1,1987-03-29,Graphic Designer,Financial Services,High Net Worth,N,Yes,16,30
3610,3611,Male,20,1970-04-10,Statistician II,,Affluent Customer,N,Yes,10,47
3611,3612,Male,27,1979-11-27,,IT,High Net Worth,N,No,15,38
3612,3613,Male,27,1972-04-21,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,9,45
3613,3614,Male,59,1961-06-23,Environmental Specialist,Retail,Affluent Customer,N,Yes,18,56
3614,3615,Female,63,1978-07-09,Safety Technician II,IT,Mass Customer,N,Yes,8,39
3615,3616,Male,42,2001-04-02,Product Engineer,Property,High Net Worth,N,No,2,16
3616,3617,Female,11,1990-05-06,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3,27
3617,3618,Male,2,1966-04-28,Statistician IV,Retail,Affluent Customer,N,Yes,19,51
3618,3619,Female,18,1996-02-17,Administrative Assistant IV,,Mass Customer,N,Yes,1,21
3619,3620,Male,21,1991-07-30,Computer Systems Analyst II,Retail,Mass Customer,N,No,5,26
3620,3621,Female,13,1975-01-16,Developer IV,Health,High Net Worth,N,No,15,42
3621,3622,Female,84,1983-09-02,Compensation Analyst,Financial Services,Mass Customer,N,No,2,34
3622,3623,Male,56,1984-11-25,Senior Quality Engineer,Manufacturing,Affluent Customer,N,Yes,15,33
3623,3624,Female,54,1984-10-16,Cost Accountant,Financial Services,Mass Customer,N,Yes,7,33
3624,3625,Female,24,1953-11-30,VP Marketing,Manufacturing,High Net Worth,N,Yes,18,64
3625,3626,Female,86,1978-09-02,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,12,39
3626,3627,Male,92,1961-08-12,Teacher,Health,High Net Worth,N,Yes,14,56
3627,3628,Female,47,1974-10-17,Financial Advisor,Financial Services,Mass Customer,N,Yes,14,43
3628,3629,Female,17,1976-10-29,Editor,Health,High Net Worth,N,No,22,41
3629,3630,Female,16,1978-11-15,Tax Accountant,Property,Affluent Customer,N,Yes,8,39
3630,3631,Female,76,1962-07-01,Project Manager,IT,High Net Worth,N,Yes,16,55
3631,3632,Female,82,1990-03-27,Teacher,,Mass Customer,N,No,9,27
3632,3633,Male,32,1983-04-18,Biostatistician III,Health,Mass Customer,N,No,5,34
3633,3634,Female,35,1963-06-01,Speech Pathologist,,High Net Worth,N,Yes,15,54
3634,3635,Female,51,1977-07-06,VP Marketing,Retail,High Net Worth,N,No,9,40
3635,3636,Female,42,1970-06-24,Director of Sales,Financial Services,Mass Customer,N,Yes,18,47
3636,3637,Male,84,1958-01-01,,Manufacturing,Affluent Customer,N,Yes,11,59
3637,3638,Female,73,1996-05-04,Associate Professor,Manufacturing,Mass Customer,N,No,6,21
3638,3639,Female,49,1974-01-11,Food Chemist,Health,High Net Worth,N,No,15,43
3639,3640,Female,64,1985-04-28,Staff Scientist,,Mass Customer,N,No,10,32
3640,3641,Male,78,1975-10-02,Civil Engineer,Manufacturing,Affluent Customer,N,No,12,42
3641,3642,Female,39,1962-05-21,,,Affluent Customer,N,Yes,8,55
3642,3643,Female,62,1971-02-08,Technical Writer,,Mass Customer,N,No,15,46
3643,3644,Male,13,1968-01-18,Physical Therapy Assistant,Financial Services,High Net Worth,N,Yes,17,49
3644,3645,Male,47,1961-07-04,Structural Analysis Engineer,Manufacturing,High Net Worth,N,No,14,56
